X,Y,name,healthcare,healthcare:speciality,addr:full,addr:city,osm_id
102.2413173,2.2511027,Caring Medical specialist,clinic,,"81, Jalan Mp1, Taman Merdeka Permai, 75350 Batu Berendam, Melaka, Malaysia",Batu Berendam,5558154724
102.5851382,2.0500165,Klinik Kesihatan Kampung Kenangan,clinic,,"Klinik Pergigian Kg Kenangan Tun Dr. Ismail,, Jalan Pesta 1/4, Kampung Kenangan Tun Dr Ismail 1, 84000 Muar, Johor Darul Ta'zim, Malaysia",Muar,6871838628
102.5754,2.0485694,Klinik Ilham,clinic,,"Jalan Bakri, Taman Orkid, 84000 Muar, Johor Darul Ta'zim, Malaysia",Muar,6036276286
102.6380363,2.098338,Farmasi Gemilang,pharmacy,,"37, Jln Panchor, Taman Bintang Emas, 84300 Bukit Pasir, Johor Darul Ta'zim, Malaysia",Bukit Pasir,2514648857
103.3320407,2.0370933,AM/PM Farmasi,pharmacy,,"505, Jalan Mersing, Taman Kluang Baru, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,10296237586
103.6682325,1.5144741,Pusat Perubatan Teen Yi,clinic,,"89, Jalan Sutera Tanjung 8/2, Taman Sutera Utama, 81300 Skudai, Johor Darul Ta'zim, Malaysia",Skudai,7553890351
103.7132015,1.5454996,Klinik Lai,clinic,,"42, Jalan Setia Tropika 1/24, Setia Tropika, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,7417319890
103.7117068,1.5455018,Farmasi The Family Pharmacy,pharmacy,,"Livistonia Square, 7, Jalan Setia Tropika 1/15, Setia Tropika, 81200 Johor Bahru, Johor, Malaysia",Johor Bahru,4621581790
103.7120816,1.5457241,Farmasi IJ,pharmacy,,"87, Jalan Molek 3/1, Taman Molek, 80110 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,7417280580
103.7109523,1.5449014,Klinik Famili,clinic,,"4, Jalan Setia Tropika 1/1, Setia Tropika, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,7417194270
103.6910861,1.4546739,Klinik Desa Sungai Melayu,clinic,,"Jalan Bunga Melati, Kampung Sungai Melayu, 79503 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,5606457022
101.6913471,3.0868728,Klinik Kuchai Avenue,clinic,,"2-1-2,KUCHAI AVENUE,JLN KUCHAI MAJU 13, OFF, Jalan Kuchai Lama, Kuchai Entrepreneurs Park, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7314400585
101.673497,3.0589666,BeauLife Clinic,clinic,,"10-G, Jalan Jalil Jaya 4, Jalil Link, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7313133244
101.6283741,3.1402399,Prema Nathan Dental Surgery,dentist,,"2a, Jalan Tun Mohd Fuad, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7368450050
101.6522079,3.1496979,Poliklinik Plaza Damansara,clinic,,"21G, Jalan Medan Setia 1, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7513116071
101.6919888,3.0712883,Klinik Mycare,clinic,,"157, Jalan Radin Bagus, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,6561831094
101.6931194,3.0703308,Yuen Clinic,clinic,,"18-3, 18-3, Jalan Radin Anum, Taman Sri Petaling, 57000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,7314365880
101.6900537,3.0672847,Klinik Chin,clinic,,"6-G, Jalan Radin Anum, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7313133232
101.6791862,3.0519919,Klinik ICON Bukit Jalil,clinic,,"C-9-G, LINK 2, Jalan Jalil Perkasa 1, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7313133242
101.4256113,3.2447524,Poliklinik & Surgeri Astana Jaya,clinic,,"7 Jln Astana C 13/C, Pusat Niaga Astana Alam, Puncak Alam Bandar Puncak Alam, 42300 Kuala Selangor, Selangor, Malaysia",Kuala Selangor,11965639555
101.4251395,3.2439957,Klinik Mawarni,clinic,,"11, Jalan Astana A 13/A, 42300 Puncak Alam, Selangor, Malaysia",Puncak Alam,11965639513
101.7393118,3.0990035,Pusat Hemodialisis Harmoni,dialysis,nephrology,"15, Jalan 4/101c Cheras business centre cheras, Cheras Business Centre, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11965812431
101.5670859,3.1945524,Klinik Teratai,clinic,,"Taman Medan Mas, 37, Jalan Kati E U19/E, Kampung Baru Sungai Buloh, 40160 Shah Alam, Selangor, Malaysia",Shah Alam,11965925816
101.5477934,3.1786801,Klinik Mediviron,clinic,,"Lot 5-1, jalan nova u5/n, subang bestari sek u5, S. A, Subang Bestari, 40150 Shah Alam, Selangor, Malaysia",Shah Alam,11966347434
101.4260891,3.2451683,Poliklinik Dr. Azhar Dan Rakan-rakan,clinic,,"No 11, Jalan Astana D 13/D, pusat niaga astana alam, 42300 Puncak Alam, Selangor, Malaysia",Puncak Alam,11968089885
101.1291265,5.4351198,Poliklinik Azzahra,clinic,,"Pt 11068, Jalan Suda Bahagia, Off, Jalan Sultan Iskandar, Taman Purba Lahamat, 33300 Gerik, Perak, Malaysia",Gerik,11974209844
101.1297421,5.4334717,Klinik Kesihatan Ibu Anak,clinic,,"Pekan Gerik, 33300 Gerik, Perak, Malaysia",Gerik,11975204125
111.556797,1.0202943,Klinik Batu Lintang,clinic,,"Batu Lintang, 95000 Simanggang, Sarawak, Malaysia",Simanggang,11977530968
110.3065462,1.512482,Klinik Khaira,clinic,,"GF CD 102, Jalan Batu Kawa, Bandar Baru Batu Kawa, 93250 Kuching, Sarawak, Malaysia",Kuching,11981033047
111.511608,1.7656069,Klinik Desa Nanga Budu,clinic,,"Nanga Budu, Sarawak, 95400 Saratok, Sarawak, Malaysia",Saratok,11981353748
101.5484771,3.1760035,Klinik Pergigian Dr. Smile,clinic,,"75A, Jalan Nova U5/N, Subang Bestari, 40150 Shah Alam, Selangor, Malaysia",Shah Alam,11982079568
110.4179791,1.463325,Wymed Pharma,pharmacy,,"No. 30, Lot 5679 G/F Uni Capital Kiching-Kota Samarahan Expressway, 94300 Kota Samarahan, Sarawak, Malaysia",Kota Samarahan,11982336772
118.2467974,4.683101,Guardian,pharmacy,,"Pekan Kunak, 91100 Kunak, Sabah, Malaysia",Kunak,11982306354
118.2474851,4.6832427,"Lot No.3, MDKNK 2336, Plaza, 91209 Kunak, Sabah",clinic,general,"Lot No.3, MDKNK 2336, Plaza, Pekan Kunak, 91209 Kunak, Sabah, Malaysia",KUNAK,11982304392
118.2474851,4.6832427,"Lot No.3, MDKNK 2336, Plaza, 91209 Kunak, Sabah",clinic,dermatology,"Lot No.3, MDKNK 2336, Plaza, Pekan Kunak, 91209 Kunak, Sabah, Malaysia",KUNAK,11982304392
118.2474851,4.6832427,"Lot No.3, MDKNK 2336, Plaza, 91209 Kunak, Sabah",clinic,otolaryngology,"Lot No.3, MDKNK 2336, Plaza, Pekan Kunak, 91209 Kunak, Sabah, Malaysia",KUNAK,11982304392
118.2474851,4.6832427,"Lot No.3, MDKNK 2336, Plaza, 91209 Kunak, Sabah",clinic,biology,"Lot No.3, MDKNK 2336, Plaza, Pekan Kunak, 91209 Kunak, Sabah, Malaysia",KUNAK,11982304392
113.9933065,4.3776393,NEURO Physio Rehab,physiotherapist,,"First Floor, Riam road, Lot 3816, Lorong Cahaya 2, Jalan lopeng, 98000 Miri, Sarawak, Malaysia",Miri,11992256750
101.7568757,2.9617293,Farmasi Materia Medica,pharmacy,,"12, Jalan BB 1/3, Taman Banting Baru, 42700 Banting, Selangor, Malaysia",Banting,7764625664
101.6425653,3.0620302,Klinik 1 Malaysia,doctor,,"PPR Pinggiran Aras Bawah Blok E, Jalan Bukit Jalil Indah 1, Bukit Jalil, 58000 Kuala Lumpur, Selangor, Malaysia",Puchong,4705755107
101.6451033,3.0612967,Klinik Pergigian Puchong,dentist,,"Klinik Pergigian Puchong Batu 14, Taman Puchong Utama, 47100 Puchong, Selangor, Malaysia",Puchong,4705755122
103.6314825,1.4257376,Splash Down Photo,clinic,,"Persiaran Medini 3, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",Iskandar Puteri,10238204489
103.7065981,1.7681739,Klinik Kesihatan Felda Bkt Besar,clinic,,"Felda Bukit Besar, 81450 Gugusan Taib Andak, Johor Darul Ta'zim, Malaysia",Gugusan Taib Andak,4317950190
101.5392495,3.0643589,Poliklinik Lourdes,clinic,,"39, 15/B, Jalan Utas D 15/B, Seksyen 15, 40200 Shah Alam, Selangor, Malaysia",Shah Alam,299415475
101.7661395,3.0363242,Guardian,pharmacy,,"F-37, AEON Mall Cheras Selatan Jalan Cheras Perdana Cheras, 43200 Balakong, Selangor, Malaysia",Cheras,9843437772
101.7902259,2.9921287,Klinik Kanak-Kanak Kwan,doctor,,"21, Jalan Raja Haroun, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",Kajang,4751683687
101.790524,2.9927542,Klinik Dr Karim,doctor,,"Wisma Komas, Lot 6, Jalan Semenyih, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",Kajang,4751683693
103.835946,2.4312819,Klinik ilIshsan,doctor,,"153, Jalan Wawasan 2, Taman Wawasan, 86800 Mersing, Johor Darul Ta'zim, Malaysia",Mersing,4171574226
103.8366182,2.4308053,Clinic grace,clinic,,"48, Jalan Abu Bakar, Mersing Kechil, 86800 Mersing, Johor Darul Ta'zim, Malaysia",Mersing,6021171985
101.6535972,3.0739944,Klinik HP Kwok,clinic,,"5, Jalan Seri Sentosa 8a, Taman Sri Sentosa, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,2195180214
101.6498931,3.0664694,Klinik Baba,clinic,,"12, Jln Kinrara, Taman Kinrara, 47180 Puchong, Selangor, Malaysia",Puchong,4734085629
103.8658333,2.0095769,Klinik Desa Felcra Sungai Ara,clinic,,"Felcra Sungai Ara Kota Tinggi, Jalan Jemaluang, Jemaluang, 81900, Johor, Malaysia",johor,5423711843
103.6352951,1.5155472,Watsons,pharmacy,,"NO.21, GROUND FLOOR, Jln Mutiara 1/2, 81300 Skudai, Johor Darul Ta'zim, Malaysia",Skudai,5793183653
103.6173778,1.424092,KARDIA PHARMACY (Previously known as Amber Pharmacy),pharmacy,,"Lot 33, Anjung Neighbourhood Centre, 5, Persiaran Ledang Heights, East Ledang, 79250 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",Iskandar Puteri,4202405240
101.647828,3.0862488,Klinik Pakar Wanita Good Hope,clinic,,"79, Jalan 1/12, Seksyen 1, 46000 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4708695014
101.6467765,3.0860391,Cosway Pharmacy,pharmacy,,"No. 18A, Ground Floor, Jalan Suarasa 8/4, Tun Hussein Onn, 43200 Cheras, Selangor, Malaysia",Cheras,2542880989
101.6579012,3.0673276,Poliklinik Perdana,clinic,,"D3-0-28 Jalan 1/152 Taman OUG Parklane, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7314227587
103.6195897,1.6412383,Klinik Dr Ko,clinic,,"Jalan Kenanga 29/4, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim, Malaysia",Kulai,7818460000
101.6472112,3.0626719,Klinik Leow,clinic,,"Jln 5/62a, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Puchong,4705755133
101.6376685,3.0654471,Klinik Walia,clinic,,"32, Ground Floor, Jln TK 4/5, Taman Kinrara Seksyen 4, 47100 Puchong, Selangor, Malaysia",Puchong,4734085655
101.6485751,3.0642019,Caring Pharmacy,pharmacy,,"Caring Pharmacy, 19A, Jalan TK 1/11a, Taman Kinrara Seksyen 1, 47100 Puchong, Selangor, Malaysia",Puchong,4733564782
101.6478456,3.0634026,Guardian,pharmacy,,"36A, Jalan TK 1/11a, Batu 7, Taman Kinrara Seksyen 1, 47100 Puchong, Selangor, Malaysia",Puchong,1169361503
101.6408063,3.0604113,Klinik Chakara,clinic,,"Ground Floor, Jalan PPK 1, Taman Kinrara, 47100 Puchong, Selangor, Malaysia",Puchong,4734659360
101.6406948,3.058825,Klinik Famili,clinic,,"7, Jalan Sri Manja 10, Taman Sri Manja, 46000 Petaling Jaya, Selangor, Malaysia",Puchong,4734659358
101.6529617,3.0729813,Klinik Chang,clinic,,"L1-19, Jalan Seri Sentosa 9a, Taman Sri Sentosa, 58000 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,4710894409
101.6500291,3.0664108,Klinik Pergigian Dr Goh,dentist,,"8A, Jalan Kinrara, Off, Jalan Puchong, Taman Kinrara, 47100 Kuala Lumpur, Selangor, Malaysia",Puchong,4734085627
101.673408,3.0600957,Klinik Familycare,clinic,,"5, Jalan Jalil Jaya 7, Jalil Link, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7313133246
101.6738407,3.0578788,CY Child Specialist Clinic,clinic,,"No 8-G Block 2, Bukit Jalil, Jalan Jalil Jaya 2, Jalil Link, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7314365875
101.6464682,3.0866533,Big Pharmacy,pharmacy,,"No. 19 & 21, Plaza Danau 2, Jalan 2/109f, Taman Danau Desa, 58100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Petaling Jaya,3085890616
101.6343552,3.1111953,Paul Dental Centre,dentist,,"9-2, 9-2, Jalan 14/22, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4736169122
101.6356824,3.1103061,Poliklinik Ludher,clinic,,"94, Jalan Bangsar, Bangsar, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Petaling Jaya,1557945343
101.6365851,3.1094235,Cheong & Chai Dental Surgery,dentist,,"5A, Jalan 14/20, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4736156258
101.6343804,3.1112241,Klinik Mediprime,clinic,,"9-1, Jalan 14/22, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4736169121
101.6338496,3.1113405,Klinik Pergigian Saidah,dentist,,"16-2, Jalan 14/22, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4736156302
101.6414023,3.2150168,Sia Orthodontic Dental Specialist Clinic,clinic,,"First Floor, 5, Jalan Metro Perdana Barat 1, Taman Usahawan Kepong, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,7317774155
101.6408045,3.2139257,H - II Clinic Kepong,clinic,,"54G (GROUND FLOOR), JALAN PRIMA VISTA MAGNA, Metro Prima, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7317774159
101.6352079,3.1171676,Guardian,pharmacy,,"P2.019 , P2.021 & P2.023, 72A, Jln Profesor Diraja Ungku Aziz, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,1942556856
101.4285123,3.0270485,Bp Lab,clinic,,"No. 29, Jln Bayu Tinggi 1a, Taman Bayu Perdana, 41200 Klang, Selangor, Malaysia",Klang,4269862591
101.4384398,3.0342092,SMJ Medical Centre,hospital,,"No. 1, Jalan SS 12/1A, Ss 12, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,4223727792
101.4474438,3.0509556,Klinik Pritam,clinic,,"6, Jalan Nanas, Kawasan 18, 41400 Klang, Selangor, Malaysia",Klang,8007494157
101.4562808,2.9414987,Klinik Kesihatan Sijangkang,clinic,,"Jalan Sekolah, Batu 1, Kampung Sijangkang Teluk Panglima Garang, Sijangkang, 42500 Telok Panglima Garang, Selangor, Malaysia",Teluk Panglima Garang,4727686076
101.6751317,3.0836564,Pharmasave Pharmacy,pharmacy,,"27, Jalan Bandar 3, Pusat Bandar Puchong, 47100 Puchong, Selangor, Malaysia",Puchong,8058528653
103.6317435,1.4260418,Baby Care,midwife,,"7, Persiaran Medini Utara 3, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",Iskandar Puteri,10238204493
101.6731304,3.074426,Neoh & Chiew Dental Surgery (OUG),dentist,,"First Floor, 65, Jalan Lazat 1, Taman Bukit Indah, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,8048099820
101.675377,3.0833652,Klinik Pergigian Drs Wong & Partners,dentist,,"78, Jalan 1/14, Seksyen 1, 46000 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,8058528657
101.5355314,3.0051444,Poliklinik Kota Kemuning,clinic,,"26G, Jalan Anggerik Vanilla Ad 31/Ad, Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",Shah Alam,3961161662
101.5371779,3.0049328,Poliklinik Kumpulan City (Kota Kemuning),clinic,,"26G, Jalan Anggerik Vanilla Ad 31/Ad, Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",Shah Alam,3961150790
110.353517,1.5550595,Sin Hui Hong Foot Reflexology,alternative,,"Taman Timberland, 93200 Kuching, Sarawak, Malaysia",Kuching,10961136352
111.8607077,2.2665214,Sinar Permata Solution,optometrist,,"96000 Sibu, Sarawak, Malaysia",Sibu,7502986075
101.6560068,3.1555075,Dhdc,dentist,,"No. 75, Jln Setia Bakti, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10312504183
101.6120428,3.0887171,Mediconstant Pharmacy Sdn. Bhd. @ Pusat Perdagangan Puchong Prima,clinic,,"Pusat Perdagangan Puchong Prima, F-01-04, Blok F, Jalan Prima 5/3, Taman Puchong Prima, 47100, Puchong, Selangor, Sungai Way Free Trade Industrial Zone, 47300 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4741180277
101.6324823,3.2002488,Caring Pharmacy,pharmacy,,"Lot G11, G Floor, Lotuss Kepong, Jalan 7A/62A, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,6617835627
101.6181303,3.202554,Klinik Aw,doctor,,"16, Jalan Tembaga SD 5/2a, Bandar Sri Damansara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,1277982336
101.527239,3.0473734,Klinik Baharudin,clinic,,"25, Jalan Bunga Melur 2/18, Seksyen 2, 40000 Shah Alam, Selangor, Malaysia",Shah Alam,295130270
101.5141147,3.0161146,Klinik Prima Impian,clinic,,"G-0-4, Jalan Tun Teja B 35/B, Alam Impian, Seksyen 35, 40470 Shah Alam, Selangor, Malaysia",Shah Alam,3961960021
101.6327315,3.2004213,Big Pharmacy,pharmacy,,"No. 68 & 68-1, Ground & First Floor, Jalan Ambong Kiri 1, Kepong Baru, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,6239043511
101.6323204,3.2001641,Drs. Wong & Partners,dentist,,"37, Jalan Burung Jentayu, Taman Bukit Maluri, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,6320242423
101.6395348,3.0999352,Klinik & Surgeri Muthu,doctor,,"Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Petaling Jaya,4725485174
101.6202688,3.1186281,Guardian,pharmacy,,"Ground And Mezzanine Floor, 19, Jalan SS 2/64, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,7673348451
101.6250689,3.078304,Poliklinik PJCC,clinic,,"Selatan PJCC, Pusat Perdagangan, 21-G, Jalan PJS 5/28, Taman Medan, 46150 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4734662540
101.6355485,3.0748249,Klinik Fatimah,clinic,,"30, Jalan Medan 9, Taman Medan, 46000 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4703988992
110.3561057,1.5410598,Eye Specialist Centre,clinic,,"Sublot 21, Panovel Commercial Centre, Simpang Tiga, (Junction of Jalan Simpang Tiga & Jalan, Jalan Mendu, Kampung Kenyalang Park, 93050 Kuching, Sarawak, Malaysia",Kuching,12222285768
110.355977,1.5407461,Guardian,pharmacy,,"Lot 1, Section 21, KTLD, Jalan Tun Abang Haji Openg, 93586 Kuching, Sarawak, Malaysia",Kuching,12222285770
100.4907053,5.4838836,Pusat Haemodialisis Zakat,clinic,,"Jalan Gelugor, Tasek Gelugor, Pulau Pinang, Malaysia",Tasek Gelugor,7631365983
101.6530059,3.2324483,Klinik Komuniti PPR Intan Baiduri,clinic,,"Kepong Utara, 68100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7317774143
101.6513457,3.0951752,Klinik Diagnostik Gasing MediAssist4U,clinic,,"4, Jalan Gasing, Seksyen 5, 46000 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,1548385516
101.8014083,2.5209817,Watsons,pharmacy,,"No. 26, Jalan Aman, Kawasan Penambahan Laut Bandar, 71000 Port Dickson, Negeri Sembilan, Malaysia",Port Dickson,4859539468
101.6939391,3.070116,Clinic RX Sri Petaling,clinic,,"27, Jalan Radin Bagus 3, Bandar Baru, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7313133239
101.7025873,3.0828352,Guardian,pharmacy,,"Lot No.1-03, Plaza Salak Park, 2, Jalan 1/125e, Taman Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11032457158
101.7019016,3.0835624,Klinik Mediviron,clinic,,"3-0-3, 3-0-3, Jalan 1/125e, Taman Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11032989827
103.9017682,1.4167142,Pinnacle Family Clinic,clinic,,"407 Northshore Dr, #02-18 Northshore Plaza I, Singapura 820407",Singapore,9269019959
103.9023981,1.4353172,KLINIK ACOHEALTH,clinic,,"Lot 3A, The Oasis, Johor Port Berhad, Pasir Gudang, Johor Bahru, Kawasan Perindustrian Pasir Gudang, 81700 Pasir Gudang, Johor, Malaysia",Pasir Gudang,5146470823
103.9023837,1.4352563,Poliklinik Yusnila,clinic,,"313, Jalan Pusat Dagangan Sendayan 3/6 Sendayan Merchant Square, Bandar Sri Sendayan, 71950 Siliau, Negeri Sembilan, Malaysia",Siliau,4312218190
101.6920498,3.0669808,Klinik Ong & Cheong,clinic,,"110, Jalan Radin Anum 1, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7313133231
101.6918349,3.0703323,EE Clinic,clinic,,"No. 12a, Jln Radin Bagus 8, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7314365882
101.6908536,3.0698788,Klinik Mediviron,clinic,,"23G, Jalan Radin Anum, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7313133237
103.7384354,1.5576991,Klinik Tan,clinic,,"56, Jalan Perjiranan 2, Bandar Dato Onn, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,7432913791
103.8191465,1.6003344,poliklinik not arasiah,clinic,,"33 & 35, Jalan Tiram 1/1, 81800 Ulu Tiram, Johor Darul Ta'zim, Malaysia",Ulu Tiram,6481925585
110.341824,1.525087,Chong Clinic,clinic,,"Twin Tower Centre, Ground Floor 2 1/2 Mile, Rock Road, Sarawak, 93250 Kuching, Sarawak, Malaysia",Kuching,12221999144
102.2405159,6.1283771,Kian Farmasi,pharmacy,,"2981-B & C, Jalan Padang Garong, Kota Bharu15000, 15000 Kota Bharu, Kelantan, Malaysia",Kota Bharu,12649470581
102.241068,6.1281735,Guardian,pharmacy,,"LOT NO 31, GROUND FLOOR, KB MALL, PT, Jalan Hamzah, SEKSYEN 16, 15050 Kota Bharu, Kelantan, Malaysia",Kota Bharu,10220824671
101.6902292,3.1741793,Klinik Pergigian ORION Dental Clinic,dentist,general,"260F, First Floor, Batu, 2, 1/2, Jalan Ipoh, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,9450362372
101.6902292,3.1741793,Klinik Pergigian ORION Dental Clinic,dentist,orthodontics,"260F, First Floor, Batu, 2, 1/2, Jalan Ipoh, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,9450362372
110.3559917,1.5414674,Klinik Pergigian Calm,dentist,,"Ground Floor, Lot 17&18 , Section 64, Jalan Simpang Tiga, Panovel Commercial Centre, 93300 Kuching, Sarawak, Malaysia",Kuching,12222285767
103.9052279,1.4870392,klinik 1malaysia taman cendana,clinic,,"No 27, Jalan Cendana 13, Taman Cendana, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",Pasir Gudang,6243444685
103.6568451,1.417474,Caring,pharmacy,,"18, Jalan Eko Botani 3/2, Taman Eko Botani, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",Iskandar Puteri,4264443066
110.3418433,1.5247233,C.K.Goh Dental Surgery,dentist,,"1st Floor, Lot 2676, Sublot No. 10, 2 1/2 Mile, Jalan Rock, Twin Tower Centre, 93200 Kuching, Sarawak, Malaysia",Kuching,12221777682
110.3404866,1.53513,Asia Eye,clinic,,"Ground Floor, Sublot 17, Stallion Building, 1 1/2 Mile, Jalan Rock, Min Chu Garden, 93200 Kuching, Sarawak, Malaysia",Kuching,12221987667
102.2404682,6.1284509,Klinik Gigi Dr. Choong,dentist,,"2981A (1st Floor, Jalan Padang Garong, Bandar Kota Bharu, 15000 Kota Bharu, Kelantan, Malaysia",Kota Bharu,1870943105
102.2404507,6.1284039,Klinik Wee,doctor,,"2981 - A, Jalan Padang Garong, Bandar Kota Bharu, 15000 Kota Bharu, Kelantan, Malaysia",Kota Bharu,1868720160
110.3534392,1.5560265,City Center Dental Clinic,dentist,,"13, Lot 264, Jalan Song Thian Cheok, 93100 Kuching, Sarawak, Malaysia",Kuching,12222155299
110.3533264,1.5558781,Yong Dental Surgery,dentist,,"1st Floor, No 5, Jalan Song Thian Cheok, 93100 Kuching, Sarawak, Malaysia",Kuching,12222155296
103.7908108,1.495741,Klinik 1Malaysia,clinic,,"Jalan Sri Stulang 1, Projek Perumahan Rakyat, 81750 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,2758361011
103.7043969,1.5223941,Hospital Permai Johor Bahru,hospital,,"Jln Persiaran Kempas Baru, Kempas Banjaran, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,4319761193
103.762809,1.5451025,Poliklinik Kathi,clinic,,"No. 40, 40A, Jalan Sagu 8, Taman Daya, 81100 Johor Bahru, Johor, Malaysia",Johor Bahru,10841435863
103.7585868,1.5597327,Klinik Dr. Z,clinic,,"10, Jln Pinang 52, Taman Daya, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,9878243389
