X,Y,name,name:en,amenity,building,healthcare,healthcare:speciality,operator:type,capacity:persons,addr:full,addr:city,source,name:ms,osm_id,osm_type
103.7431866,1.4957588,Watsons,Watsons,pharmacy,,pharmacy,,,,,,,,"4402075290",nodes
103.7000978,1.4993056,Guardian,,pharmacy,,pharmacy,,,,,,,,"9901942794",nodes
103.7062911,1.4956133,Watsons,,pharmacy,,pharmacy,,,,,,,,"4349720593",nodes
110.3386621,1.5227208,Helen Ngu Women Hospital,,clinic,,clinic,,,,,,,,"12221767028",nodes
110.3387942,1.5227655,Ee Syn Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12221767029",nodes
110.338903,1.522797,Klinik Pergigian D. Dentist,,dentist,,dentist,,,,,,,,"12221767032",nodes
110.3390229,1.5228345,J.O.Y. Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12221767034",nodes
110.339464,1.5229809,Alpro Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12221777637",nodes
101.5647612,3.2109854,Klinik Perwira,,clinic,,clinic,,,,,,,,"1227111178",nodes
101.5656599,3.2110217,Guardian,,pharmacy,,pharmacy,,,,,,,,"645975342",nodes
101.5661463,3.210227,Klinik Pergigian Sharifah,,dentist,,dentist,,,,,,,,"1227111218",nodes
101.5638654,3.2092447,Guardian,,pharmacy,,pharmacy,,,,,,,,"645874629",nodes
101.5621032,3.2094294,Putra Medical Center,Putra Medical Center,hospital,,hospital,,,,,,,,"1085296414",nodes
101.5605624,3.2104198,Poliklinik dan Pusat Rawatan Mutiara,,doctors,,doctor,,,,,,,,"1227111206",nodes
101.5682801,3.1976896,Klinik Pergigian LJ Lee,,dentist,,dentist,,,,,,,,"8259009537",nodes
101.5766333,3.1185252,Guardian,,pharmacy,,pharmacy,,,,,,,,"9146294980",nodes
101.5273434,3.0817728,Poliklinik Alia,,clinic,,clinic,,,,,Shah Alam,,,"4746993768",nodes
101.5399263,3.083099,Klinik Mesra,,clinic,,clinic,,,,,,,,"305358701",nodes
101.5190152,3.1285821,Farmasi GG,,pharmacy,,,,,,,Shah Alam,,,"2791931011",nodes
101.5608843,3.2102484,Klinik Milenia,,doctors,,doctor,,,,,,,,"1227111182",nodes
101.5606215,3.211175,Klinik Kanak-Kanak Serena,,doctors,,doctor,,,,,,,,"1227111171",nodes
101.5616976,3.0672474,Poliklinik Lourdes,,clinic,,clinic,,,,,,,,"299415575",nodes
101.5326197,3.1682788,1M Clinic,1M Clinic,clinic,,clinic,,,,,,,,"4403591590",nodes
101.5648857,3.2105026,Farmasi Evercare,,pharmacy,,pharmacy,,,,,,,,"1227111229",nodes
101.5658614,3.2108936,Farmasi Alychem,,pharmacy,,pharmacy,,,,,,,,"1227111145",nodes
101.5463357,3.1760453,Klinik Syifa',,clinic,,clinic,,,,,,,,"10939765642",nodes
101.4813191,3.1445762,Klinik As Syakirin,,clinic,,clinic,,,,,,,,"5845587090",nodes
101.4804334,3.144605,Poliklinik An Nisa,,hospital,,,,,,,Shah Alam,,,"2554397596",nodes
101.4819676,3.1442756,Klinik Nurzawati,,clinic,,clinic,,,,,Shah Alam,,,"2554397606",nodes
101.5512356,3.0374837,Klinik Ahmad Shah,,clinic,,clinic,,,,,,,,"287396094",nodes
101.4441344,3.0995342,Eden,,pharmacy,,pharmacy,,,,,,,,"4199773349",nodes
101.4616983,3.0987527,I-Teeth Setia Dental Clinic,,dentist,,dentist,dentist,,,,Shah Alam,,,"5704434511",nodes
101.451907,3.0652642,Klinik Guan,,clinic,,clinic,,,,,,,,"8007311407",nodes
101.5351465,3.0042374,Lozex Medical Laboratory,,,,laboratory,,,,,,,,"4945332887",nodes
101.4747043,2.9142971,Poliklinik Jaya TPG,,clinic,,clinic,,,,,Teluk Panglima Garang,,,"4728985468",nodes
101.4753433,2.9259291,Klinik Utara,,clinic,,clinic,,,,,Teluk Panglima Garang,,,"4728732950",nodes
101.4877286,2.9122373,Klinik Kesihatan Kebun Baru,,clinic,,clinic,,,,,Teluk Panglima Garang,,,"4728985478",nodes
101.4263143,3.2454272,Klinik Pergigian Qisya,,dentist,,dentist,,,,,Puncak Alam,,,"4948595392",nodes
101.4283375,3.2356987,Klinik Pergigian Avisienna,,dentist,,dentist,,,,,,,,"9941433970",nodes
101.4529348,3.2326961,Dr. Halid,,dentist,,dentist,,,,,,,,"10285892764",nodes
101.4503882,3.2329215,Klinik Ajwa,,clinic,,clinic,,,,,,,,"10651052789",nodes
101.4736292,3.2068245,Klinik Fiza,,clinic,,clinic,,,,,,,,"10651052792",nodes
101.4277106,3.2347629,Klinik Nur Raisha,,clinic,,clinic,,,,,,,,"8883508605",nodes
101.4276629,3.2351258,Klinik Usrah Medic,,clinic,,clinic,,,,,Puncak Alam,,,"4950932057",nodes
101.4278254,3.2346346,Klinik Pergigian Bestari,,dentist,,dentist,,,,,,,,"8883508611",nodes
101.2682444,3.3204019,klinik anda,,clinic,,clinic,,,,,,,,"6157724596",nodes
101.5866801,3.1103715,Guardian,,pharmacy,,pharmacy,,,,,,,,"4565128598",nodes
101.5398691,3.0828727,umra,,hospital,,hospital,,,,,,,,"5674560621",nodes
101.5863705,3.0459949,UNI Pharmacy,,pharmacy,,pharmacy,,,,,,,,"4918574824",nodes
101.4589037,3.1074109,TGGD Medical & Dental Clinic,,,,dentist,,,,,,,,"10556930854",nodes
101.4746431,2.9259997,Pusat Rawatan DarusSyifa,,,,alternative,,,,,Teluk Panglima Garang,,,"4728732949",nodes
101.6077901,3.1846292,London Children's Clinic,,hospital,,hospital,,,,,,,,"1730075068",nodes
101.6053093,3.1884457,Guardian,,pharmacy,,pharmacy,,,,,,,,"1730075066",nodes
101.6068278,3.1944848,Clinic Aman Putra,,clinic,,clinic,,,,,,,,"10059992437",nodes
101.593717,3.1504941,Klinik San & Surgeri,,clinic,,clinic,,,,,,,,"7742210327",nodes
101.5713975,3.1571081,Primer Cherang Clinic Kota Damansara 24H,,clinic,,clinic,,,,,Petaling Jaya,,,"8454054599",nodes
101.4262624,3.2294775,Poliklinik An-Nisa',,clinic,,clinic,,,,,Puncak Alam,,,"2877108057",nodes
101.5431101,3.1503963,Klinik Alam Medic Subang Perdana,,clinic,,clinic,,,,,Shah Alam,,,"2708957246",nodes
101.5359379,3.0977051,PhytoScience,,pharmacy,,,,,,,,,,"4446995011",nodes
101.4452809,2.9967338,Klinik Pakar Mata Vista,,clinic,,clinic,ophthalmology,,,,,https://openstreetcam.org/details/2280166/5994,,"7731869547",nodes
101.6050502,3.1126652,Guardian,,pharmacy,,pharmacy,,,,,,,,"6294218526",nodes
102.1082598,2.3512189,Farmasi Dama Sdn. Bhd.,,pharmacy,,pharmacy,,,,,,,,"8736241062",nodes
102.2560415,2.9453277,Klinik Rakyat,,clinic,,clinic,,,,,,,,"6707736766",nodes
101.6974501,3.158044,Wong Dental Specialist Clinic,,dentist,,dentist,,,,,,,,"11039549430",nodes
101.6978362,3.1590691,Klinik Pemmi Dhillon,,clinic,,clinic,,,,,,,,"10968603962",nodes
101.6895624,3.1326876,Brickfields Pharmacy,Brickfields Pharmacy,pharmacy,,pharmacy,,,,,,,,"5328930822",nodes
101.5272,3.0819788,D'Apotic Pharmacy,,pharmacy,,pharmacy,,,,,Shah Alam,,,"4746993775",nodes
101.5273818,3.0817129,Klinik Rohana,,clinic,,clinic,,,,,Shah Alam,,,"4746993769",nodes
101.5089859,3.0907785,Klinik Dr Noraini,,clinic,,clinic,,,,,Shah Alam,,,"4730571681",nodes
101.2601413,4.1977969,Klinik Sandhu,,clinic,,clinic,,,,,Tapah,,,"11494624788",nodes
101.6526796,3.1125345,UMMC Main Lobby,UMMC Main Lobby,hospital,,hospital,,university,,,,,Lobi Utama PPUM,"4713094662",nodes
100.372174,5.4100822,Farmasi Bagan (BW) Sdn. Bhd.,,pharmacy,,pharmacy,,,,,,https://www.mapillary.com/app/?pKey=rZjO5EncRTjdLNkR8VwFxD&focus=photo,Farmasi Bagan (BW) Sdn. Bhd,"8127896886",nodes
115.7432756,5.3463829,Farmasi Wan,,pharmacy,,pharmacy,,,,,,,,"5052351721",nodes
101.7803436,2.985922,Pusat Fisioterapi Liew,Pusat Fisioterapi Liew,clinic,,clinic,,,,,,,,"4884478322",nodes
101.780474,2.9853933,Prof Muhaya Eye & Lasik Centre,,clinic,,clinic,,,,,Kajang,,,"4750925414",nodes
102.8160664,2.505997,Klinik Pakar Lim,,clinic,,clinic,gynaecology,,,,,,Klinik Pakar Lim,"8021340685",nodes
101.6859278,3.1780239,,,clinic,,clinic,,,,,,,,"11492902164",nodes
101.7122237,3.1491127,Guardian,,pharmacy,,pharmacy,,,,,,,,"6369776590",nodes
101.7030602,3.2043277,Klinik KL Trader Center,,clinic,,clinic,,,,,,,,"7315552089",nodes
101.7034196,3.2030662,Watsons,,pharmacy,,pharmacy,,,,,,,,"7201719616",nodes
101.7113707,3.1954553,Farmasi Tip Top,,pharmacy,,pharmacy,,,,,Kuala Lumpur,,Farmasi Tip Top,"9457456872",nodes
102.8162564,2.5092098,Pathlab,Pathlab,pharmacy,,pharmacy,,,,,,,,"577512403",nodes
101.714617,3.2180696,Klinik Kesihatan Gombak Setia,,clinic,,clinic,,,,,,,,"7315552088",nodes
101.7119688,3.2130401,Klinik Setia,,clinic,,clinic,,,,,,,,"7315533284",nodes
101.6936071,3.2352554,Guardian,,pharmacy,,pharmacy,,,,,,,,"5413501125",nodes
101.7023194,3.1689307,Klinik Pergigian Institut Pediatrik,,dentist,,dentist,,,,,,,Klinik Pergigian Institut Pediatrik,"6156813059",nodes
101.7033458,3.1727457,Blok Kejuruteraan,,hospital,,hospital,,government,,,,,Blok Kejuruteraan,"6092249098",nodes
101.6918049,3.1661748,Guardian,,pharmacy,,pharmacy,,,,,,,,"10161084959",nodes
101.8356327,2.5124757,Bekam Ibnu Bakar,,,,alternative,"cupping_therpy;massage",,,,Port Dickson,,,"11494377043",nodes
102.8145982,2.5041788,Farmasi Pandu Lalu Klinik Kesihatan Segamat,,,,pharmacy,,,,,,,Farmasi Pandu Lalu Klinik Kesihatan Segamat,"8022125967",nodes
101.7009086,3.1720004,Jabatan Patologi,,hospital,,hospital,,government,,,Kuala Lumpur,,Jabatan Patologi,"5940936664",nodes
101.7013108,3.1719281,Emergency & Trauma,Emergency & Trauma,hospital,,hospital,,government,,,,,,"5940936663",nodes
101.7063959,3.1732673,National Blood Bank Malaysia,,hospital,,hospital,,,,,,,,"1813382765",nodes
101.7902247,2.9920992,Klinik Pergigian Khir,Khir Dental Surgery,dentist,,dentist,,,,,Kajang,,,"4751683688",nodes
101.7912494,2.990343,Klinik Pergigian Lee,Lee Dental Surgery,dentist,,dentist,,,,,Kajang,,Klinik Pergigian Lee,"4752484253",nodes
101.7884608,2.9922596,Klinik Ng,,doctors,,doctor,,,,,Kajang,,Klinik Ng,"4752484294",nodes
101.7764298,2.9900443,Klinik Ng & Surgeri,,doctors,,doctor,,,,,Kajang,,,"4753801890",nodes
101.7763675,2.9900334,Klinik Lim & Chai,,doctors,,doctor,,,,,Kajang,,,"4753801889",nodes
101.7762401,2.9900539,Tiew Dental,,dentist,,dentist,,,,,Kajang,,,"4753801888",nodes
101.7672725,2.9905101,Klinik Desa Sungai Ramal,,clinic,,clinic,,,,,Kajang,,,"4753547220",nodes
101.776074,2.9899677,"Poliklinik Pakar Kanak-Kanak Dr Saiful & Pakar Telinga, Hidung & Tekak Dr Esa",,doctors,,doctor,,,,,Kajang,https://www.mapillary.com/app/?pKey=t2z60GJFTNdSPBXzmSRGEB&focus=photo,,"4753801885",nodes
101.7105301,3.1424987,White Smile,,dentist,,dentist,,,,,,,,"7242331187",nodes
101.796261,2.5224942,Kelinik Peh,,doctors,,doctor,,,,,Port Dickson,,,"4861632599",nodes
101.7957155,2.5235675,Klinik Pergigian Tings,Tings Dental Surgery,dentist,,dentist,,,,,Port Dickson,,,"4861632613",nodes
101.7962173,2.5244736,Klinik Pergigian PD,PD Dental Surgery,dentist,,dentist,,,,,Port Dickson,,,"4861632630",nodes
101.7211743,3.2023061,Klinik Idzham,,clinic,,clinic,,,,,,,,"7315487395",nodes
101.7206761,3.201801,Klinik Murni,,clinic,,clinic,,,,,,,,"7315487394",nodes
101.7322359,3.2012643,Klinik Pertama Wagsa Maju,,clinic,,clinic,,,,,,,,"7315469378",nodes
101.732174,3.2014056,Klinik Keluarga,,clinic,,clinic,,,,,,,,"7315469377",nodes
102.348997,3.4839977,Kedai Ubat Poh Thai,,pharmacy,,pharmacy,,,,,,https://openstreetcam.org/details/2228998/28/track-info,Kedai Ubat Poh Thai,"7792957377",nodes
101.636991,3.0797802,Farmasi Kaisar,,pharmacy,,pharmacy,,,,,Petaling Jaya,,,"4664696539",nodes
101.696475,3.1526266,Klinik Poovan,,clinic,,clinic,,,,,,,,"10677445026",nodes
101.7485804,3.0580262,Klinik Pergigian Dentcare,,clinic,,clinic,dentist,,,,,,,"7314704260",nodes
101.7440464,3.0617768,Klinik Alam Damai,,clinic,,clinic,,,,,,,,"7314704262",nodes
101.7443384,3.2012483,Klinik Suhaimi,Klinik Suhaimi,clinic,,clinic,,,,,,,,"4580889190",nodes
101.7513707,3.2107937,Klinik Seri Melawati,,clinic,,clinic,,,,,,,,"6855397987",nodes
101.7442648,3.201333,Klinik Pergigian Salwa,Klinik Pergigian Salwa,clinic,,clinic,,,,,,,,"4580910090",nodes
101.7742351,3.1534653,Klinik Mutiara,,clinic,,clinic,,,,,,,,"8493357130",nodes
101.6710506,3.0508933,Caring Pharmacy,,pharmacy,,pharmacy,,,,,,Own observation,,"9321006894",nodes
101.7442401,3.1487007,Klinik Hashimee,,clinic,,clinic,electronic_homeopathy,,,,,,,"4164776726",nodes
101.9069993,3.524371,Farmasi Bentong,Bentong Pharmacy,pharmacy,,pharmacy,,,,,,,Farmasi Bentong,"9939642506",nodes
113.0583455,3.1980376,Watsons,,pharmacy,,pharmacy,,,,,,,,"5133221624",nodes
101.7648622,2.766544,Klinik Kesihatan Kuarters KLIA,,clinic,,clinic,,,,,Nilai,,Klinik Kesihatan Kuarters KLIA,"530272929",nodes
101.7508763,2.7845415,Klinik Marsya,,clinic,,clinic,,,,,,,Klinik Marsya,"4220894389",nodes
113.9636342,4.0974697,Klinik Steven Ngo,,clinic,,clinic,,,,,,,,"11482649710",nodes
113.8463487,4.0569624,Bestcare Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11482092463",nodes
101.6950565,2.8070806,Poliklinik UKM Kesihatan,,clinic,,clinic,,,,,Sepang,,Poliklinik UKM Kesihatan,"10970142957",nodes
116.2300715,6.174154,Klinik Kesihatan Ibu dan Kanak-kanak Tuaran,,clinic,,clinic,"gynaecology;paediatrics",,,,,,,"5916005406",nodes
114.023303,4.4483449,Prima Mediclinic,,clinic,,clinic,,,,,,,,"11478987404",nodes
101.6771548,2.8620093,Farmasi Sinma,Sinma Pharmacy,pharmacy,,pharmacy,,,,,Dengkil,,Farmasi Sinma,"4719211265",nodes
101.6702873,2.8560702,Klinik Mediviron,,clinic,,clinic,,,,,,https://kartaview.org/details/2231290/5299,Klinik Mediviron,"9903747623",nodes
101.6711944,2.8701887,Klinik Pusrawi Dengkil,,clinic,,clinic,"general;vaccination;internal;surgery",,,,Dengkil,,Klinik Pusrawi Dengkil,"11431914134",nodes
101.6760584,2.863618,Klinik Pergigian Dengkil Ria,,dentist,,dentist,,,,,Dengkil,,Klinik Pergigian Dengkil Ria,"4719212605",nodes
101.7380718,3.0814109,Healthcare Family Wellness Centre,,,,alternative,reflexology,,,,Kuala Lumpur,,,"7377403386",nodes
101.6950548,2.8070174,Optometri UKM Kesihatan,,,,optometrist,,,,,Sepang,,Optometri UKM Kesihatan,"10970142958",nodes
101.6734425,2.8652683,Poliklinik Nur Fatimah,,clinic,,clinic,,,,,Dengkil,,Poliklinik Nur Fatimah,"4719212665",nodes
101.6731541,2.8670432,PharMart,PharMart,pharmacy,,pharmacy,,,,,Dengkil,,,"4719561256",nodes
110.3527335,1.5533319,Dr Ai Ling Medic Care Clinic,,clinic,,clinic,,,,,,,,"12222029198",nodes
101.7424372,3.0766252,Guardian,,pharmacy,,pharmacy,,,,,,,,"11428507551",nodes
101.4872983,3.2056593,Klinik Komuniti Bandar Saujana Utama,,clinic,,clinic,,,,,,,,"10804010307",nodes
116.0576995,5.9190953,Raflesia Medical Centre,,clinic,,,,,,,,"survey;bing",,"11468332608",nodes
113.9859582,4.3897942,Pok Huat Dental Clinic,,dentist,,dentist,,,,,Miri,,,"12214410646",nodes
113.9850278,4.390033,Klinik Peter Lee,,clinic,,clinic,"occupational;general",,,,Miri,,,"11674334039",nodes
101.6161954,3.2110165,Guardian,,pharmacy,,pharmacy,,,,,,,,"12385743758",nodes
101.5227724,3.0719941,Avisena Dialysis Centre,Avisena Dialysis Centre,clinic,,dialysis,nephrology,,,,,,,"11127129866",nodes
101.6592291,3.2107528,,,pharmacy,,pharmacy,,,,,,"survey, bing",,"7806419013",nodes
101.6592072,3.2105052,Chong Dental Surgery,,dentist,,dentist,,,,,,,,"12214036922",nodes
101.6592053,3.2104517,AA Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12214036923",nodes
101.6592655,3.211291,Wing Sang Medical Hall,,clinic,,clinic,,,,,,,,"12214036928",nodes
101.1149887,4.5719396,HTM Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11464502565",nodes
101.1135534,4.5712698,Watsons,,pharmacy,,pharmacy,,,,,,,,"11464502567",nodes
101.6185752,2.9847138,Poliklinik Care Medics,,clinic,,clinic,,,,,,,Poliklinik Care Medics,"4490605592",nodes
113.9856203,4.3921081,Klinik Yee,,clinic,,clinic,general,,,,Miri,,,"11618813062",nodes
101.7793169,3.1402418,Guardian,,pharmacy,,pharmacy,,,,,,,,"5411327122",nodes
101.7748969,2.9684048,Klinik Sofea,,doctors,,doctor,,,,,Bandar Baru Bangi,,,"4756642360",nodes
101.7510163,3.1589428,Farmasi Constant,,pharmacy,,pharmacy,,,,,,,,"9334142991",nodes
101.7562817,3.1461758,Klinik Dr Aishah,,clinic,,clinic,,,,,,,,"3365771588",nodes
101.7394035,3.0462394,Klinik Damai Perdana,Klinik Damai Perdana,clinic,,clinic,,,,,,,,"4682870389",nodes
101.7450461,3.0743077,Klinik Len Seng,,clinic,,clinic,,,,,,,,"8636823361",nodes
101.7372505,3.07449,Klinik Dr. Nurul,,clinic,,clinic,,,,,,,,"7314704271",nodes
101.7427516,3.0715894,Klinik Komuniti Alam Damai,,clinic,,clinic,,,,,,,,"7314704269",nodes
101.7376791,3.0085552,Klinik 1Malaysia,Klinik 1Malaysia,clinic,,clinic,,,,,,,,"4450182213",nodes
101.7084232,2.9915544,Pusat Kesihitan Universiti,UPM Health Center,hospital,,hospital,,,,,,,,"5891259485",nodes
110.3504777,1.5527715,Fong & Mak Chinese Physicians & Accupuncture Specialists,,,,alternative,traditional_chinese_medicine,,,,,,,"12222020887",nodes
116.0573548,5.9188682,Synergist Physiotherapy Centre,,,,physiotherapist,physiotherapy,,,,Kota Kinabalu,"survey;bing",,"9531432564",nodes
101.6991576,3.1712296,Klinik Ortopedik & Traumatologi,,,,yes,,,,,,,,"12223588386",nodes
101.6994532,3.1723461,Pusat Transplan Buah Pinggang Kebangsaan,,,,yes,,,,,,,,"12223705233",nodes
113.9844068,4.3887543,Shafiee Optometry Sdn Bhd,,,,optometrist,,,,,Miri,,,"11779981456",nodes
113.9858989,4.392704,Luong Guong Medical Hall,,,,alternative,,,,,Miri,,,"12227636718",nodes
101.5265257,3.0660641,PPV Ideal Convention Centre,PPV Ideal Convention Centre,,,vaccination_centre,vaccination,,,,Shah Alam,,,"8848144460",nodes
113.9866776,4.3934097,Shing Kang Medical,,,,alternative,traditional_chinese_medicine,,,,Miri,,,"12213386232",nodes
101.7106425,3.1394466,Clinic Wanita Choy,,clinic,,clinic,,,,,,,,"10312438993",nodes
101.778481,2.7658509,Klinik Desa Kampung Jijan,,clinic,,clinic,,,,,,,,"657549485",nodes
101.7213237,3.1292543,The KL Clinic,The KL Clinic,clinic,,clinic,,,,,,,,"7315469374",nodes
101.7145115,3.1660935,Klinik Harun,,clinic,,clinic,,,,,,,,"10926214692",nodes
101.7410895,3.1965958,Klinik Dr Alyna,,clinic,,clinic,,,,,,,,"7315469379",nodes
101.7494049,3.2092957,Guardian,,pharmacy,,pharmacy,,,,,,,,"5270451775",nodes
101.7197311,3.2081816,Poliklinik Zazali,,clinic,,clinic,,,,,,https://www.mapillary.com/app/?pKey=3083919821836048,,"7315487385",nodes
101.7732888,2.9785156,Dialisis Amal MAA Medicare,MAA Medicare Charity Dialysis,clinic,,clinic,,,,,Kajang,,,"4757002006",nodes
101.7736677,2.977828,Klinik Medika,,doctors,,doctor,,,,,Kajang,,,"4757002013",nodes
101.7737573,2.9700165,Poliklinik An-Nisa',,doctors,,doctor,,,,,Bandar Baru Bangi,,,"4756642340",nodes
101.7824332,2.9746058,Poliklinik Abdul Rahman,,doctors,,doctor,,,,,Kajang,,,"4754961500",nodes
101.7802443,2.9762091,Klinik Pergigian Norfaizah,,dentist,,dentist,,,,,Kajang,,,"4755587644",nodes
101.7688908,2.9493777,Darussyifa,,clinic,,clinic,,,,,,,,"2946922975",nodes
101.7614693,2.9624542,Klinik Pergigian Alan Adlan,,dentist,,dentist,,,,,Bandar Baru Bangi,,,"4758393877",nodes
101.7125911,3.2132978,Klinik Pergigian Azlina Gombak,,clinic,,clinic,,,,,,,,"7315533283",nodes
101.7183358,3.2102275,Klinik Maju,,clinic,,clinic,,,,,,,Klinik Maju,"7315487387",nodes
101.7125743,3.2136192,Klinik Idzham,,clinic,,clinic,,,,,,https://www.mapillary.com/app/?pKey=SD399bt1E8tMGIGFVj931b&focus=photo,,"7315533282",nodes
101.7118928,3.2129946,Klinik Pergigian Setia,,clinic,,clinic,dentist,,,,,,,"7315552085",nodes
101.7539895,2.9609029,KLINIK DR BAZILAH,,hospital,,hospital,"general;dermatology;Hair",private,,,Bandar Baru Bangi,,,"8663770175",nodes
101.7509899,3.1717085,Poliklinik Permata,,clinic,,clinic,,,,,,,,"3816541868",nodes
101.7515498,2.6914672,Pusat Hemodialisis Mawar (Cawangan Sepang),Mawar Haemodialysis Centre (Sepang Branch),clinic,,clinic,,,,,Sepang,,,"4781812212",nodes
101.7136882,3.1447868,Wellcome Pharmacy,,pharmacy,,pharmacy,,,,,Kuala Lumpur,,,"1544273713",nodes
101.7217912,3.1458469,Beverly Wilshire,,dentist,,dentist,,,,,,,,"6189843462",nodes
101.7136161,3.1293148,Klinik Dr. Ko,,clinic,,clinic,,,,,,,Klinik Dr. Ko,"7315469363",nodes
101.7323682,3.1005261,Klinik Alam Medic,,clinic,,clinic,,,,,,,,"6604323885",nodes
101.7322346,3.1005278,Klinik Pergigian Drs Wong & Partners,,dentist,,dentist,,,,,,,,"6604323886",nodes
101.7323483,3.1006704,Srimulia Pharmacy,,pharmacy,,pharmacy,,,,,,,,"6604323686",nodes
101.7408161,3.1018679,Klinik Kesihatan Ibu dan Anak Cheras Makmur,,clinic,,clinic,,,,,,,,"10874969581",nodes
101.7408469,3.1019429,Big Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11078832656",nodes
101.7457938,3.0571764,Zhou Specialist Dental & Implantology Clinic,,clinic,,clinic,,,,,,,,"7314704257",nodes
101.7364315,3.0746087,Klinik Kesihatan Meditech,,clinic,,clinic,,,,,,,,"7314704272",nodes
101.7483602,3.0580362,Klinik Britain,,clinic,,clinic,general,,,,,,,"7314704261",nodes
101.7429258,3.070309,Klinik Healthmate,,clinic,,clinic,,,,,,,,"7314704268",nodes
101.7142656,3.0720347,Klinik Maamor,,clinic,,clinic,,,,,,,,"7314400593",nodes
101.7961848,2.977313,Pakar Perubatan Jantung Kumar,Kumar Cardiology Specialist,doctors,,doctor,,,,,Kajang,,,"4755588125",nodes
101.8004315,2.9896622,damai,,pharmacy,,pharmacy,,,,,,,,"5746434521",nodes
101.8003072,2.9897608,Klinik Lawrence,,clinic,,clinic,,,,,,,,"1370725175",nodes
101.7424937,2.9390066,Klinik Desa Kampung Sungai Merab Luar,,clinic,,clinic,,,,,,https://www.bing.com/maps?cp=2.939033~101.743015&lvl=17&dir=268.145&style=x&v=2&sV=1,,"6089785568",nodes
101.8285914,2.9745475,Poliklinik Az-Zahrah,,clinic,,clinic,,,,,,,,"283625796",nodes
101.8371294,2.9631616,Klinik Pergigian Drs Wong & Partners,Drs Wong & Partners Dental Surgeons,dentist,,dentist,,,,,Semenyih,,,"4988677333",nodes
101.8572838,2.9318011,Klinik Dinamik,,clinic,,clinic,,,,,,,,"3494490750",nodes
101.85801,2.9305483,Klinik Pusrawi SMC Semenyih,,clinic,,clinic,,,,,,,,"5423746288",nodes
101.926105,2.7283453,Klinik Randeep,,doctors,,doctor,,,,,Seremban,,,"4885878700",nodes
101.9712021,2.7370745,Klinik Komuniti,,clinic,,clinic,,,,,Seremban,,,"7500903824",nodes
101.9396205,2.7244525,Farmasi Alpro,,pharmacy,,pharmacy,,,,,Seremban,,,"4900680099",nodes
101.9397181,2.7244685,Pearl Dental,,dentist,,dentist,,,,,,,,"8049640778",nodes
101.9382425,2.7240895,Klinik Tan,,doctors,,doctor,,,,,Seremban,,,"4900680086",nodes
101.9390274,2.7245101,Seremban Premier Pharmacy,,pharmacy,,pharmacy,,,,,Seremban,,,"4900680206",nodes
101.9380073,2.7246985,Farmasi Wangsa,,pharmacy,,pharmacy,,,,,Seremban,,,"4900680231",nodes
101.9399136,2.7252541,Samuel Klinik,,doctors,,doctor,,,,,Seremban,,,"4900680214",nodes
101.9370314,2.7251343,Yong's Specialist Clinic,,doctors,,doctor,,,,,Seremban,,,"4900680137",nodes
101.9369724,2.7250734,Klinik Pergigian Nik Halim,,dentist,,dentist,,,,,Seremban,,,"4900680139",nodes
101.9408661,2.7241574,Klinik Pakar Kulit Badsha,,doctors,,doctor,dermatology,,,,Seremban,,,"4900680107",nodes
101.9408885,2.7240762,Surgeri Pergigian Seremban,,dentist,,dentist,,,,,Seremban,,,"4900680106",nodes
101.9404512,2.7257824,Klinik Kanak-kanak Dhillon,,doctors,,doctor,paediatrics,,,,Seremban,,,"4900680113",nodes
101.9374973,2.7244711,Klinik Pakar Wanita Rekha,,doctors,,maternity,,,,,Seremban,,,"4900680145",nodes
101.9776103,2.7270962,Poliklinik Jasa,,clinic,,clinic,,,,,Seremban,,,"7528868147",nodes
101.9350506,2.6913007,Klinik Rasah and Surgery,,doctors,,doctor,,,,,,,,"1594360874",nodes
101.9193816,2.6691771,Kelinik Mambau,,doctors,,,,,,,Seremban,,,"4875054373",nodes
101.9366498,2.7297982,Parim Specialist Clinic,,doctors,,doctor,,,,,Seremban,,,"4902969803",nodes
101.9367625,2.7298036,Farmasi NS,,pharmacy,,pharmacy,,,,,Seremban,,,"4902969802",nodes
101.8122457,2.9012168,Klinik Desa Rinching Hilir,,clinic,,clinic,,,,,Semenyih,,,"3428051528",nodes
101.8294694,2.5704472,Pusat Hemodialisis Mawar,,clinic,,clinic,haematology,,,,Port Dickson,,,"4870445675",nodes
101.9774932,2.7271454,AMS2 AFIYAA TRADITIONAL HEALTHCARE SPA,,,,yes,,,,,Seremban,,,"7528880932",nodes
101.8059405,2.5531353,Klinik Ramani,,doctors,,doctor,,,,,Port Dickson,,,"4868320152",nodes
101.9116493,2.6957971,Klinik Sehat Wellness Centre,,clinic,,clinic,,,,,Seremban,,,"4955400058",nodes
101.9120607,2.700717,Watsons,,pharmacy,,pharmacy,,,,,Seremban,,,"4955399895",nodes
101.8100134,2.5258174,Port Medical Centre,,doctors,,doctor,,,,,Port Dickson,,,"4860108191",nodes
